user_id,signup_date,plan_type,channel
2763,2023-02-15,free,doctor
2764,2023-02-19,free,referral
2765,2023-03-02,free,organic
2766,2023-01-30,premium,referral
2767,2023-01-03,free,referral
2768,2023-01-19,free,referral
2769,2023-01-13,free,referral
2770,2023-01-03,free,referral
2771,2023-02-20,free,ads
2772,2023-01-13,free,doctor
2773,2023-02-26,premium,referral
2774,2023-01-03,free,ads
2775,2023-01-21,free,organic
2776,2023-03-01,free,referral
2777,2023-01-20,free,organic
2778,2023-02-02,free,referral
2779,2023-01-26,free,ads
2780,2023-02-22,free,ads
2781,2023-02-04,free,ads
2782,2023-01-31,premium,doctor
2783,2023-01-17,premium,organic
2784,2023-01-03,premium,doctor
2785,2023-02-18,premium,referral
2786,2023-02-11,free,organic
2787,2023-01-13,premium,ads
2788,2023-01-19,free,organic
2789,2023-01-23,premium,ads
2790,2023-02-25,premium,doctor
2791,2023-02-19,premium,doctor
2792,2023-01-04,premium,ads
2793,2023-02-25,free,ads
2794,2023-02-11,free,referral
2795,2023-01-22,free,doctor
2796,2023-01-18,free,doctor
2797,2023-01-08,free,referral
2798,2023-02-21,free,doctor
2799,2023-01-24,premium,ads
2800,2023-01-28,free,organic
2801,2023-02-26,premium,organic
2802,2023-01-26,premium,doctor
2803,2023-02-17,premium,referral
2804,2023-01-29,premium,ads
2805,2023-02-27,free,organic
2806,2023-01-25,premium,ads
2807,2023-01-22,premium,doctor
2808,2023-01-12,free,doctor
2809,2023-02-01,free,organic
2810,2023-02-14,premium,doctor
2811,2023-02-01,free,referral
2812,2023-01-24,free,doctor
2813,2023-03-01,free,doctor
2814,2023-02-21,free,doctor
2815,2023-02-03,free,ads
2816,2023-01-18,premium,ads
2817,2023-02-21,free,organic
2818,2023-01-06,free,organic
2819,2023-02-16,free,organic
2820,2023-01-28,free,doctor
2821,2023-01-06,premium,ads
2822,2023-01-28,free,referral
2823,2023-02-08,free,doctor
2824,2023-02-22,free,doctor
2825,2023-01-12,free,doctor
2826,2023-02-04,premium,referral
2827,2023-01-19,premium,organic
2828,2023-01-21,free,referral
2829,2023-01-07,free,organic
2830,2023-01-06,free,referral
2831,2023-01-21,free,ads
2832,2023-02-12,free,doctor
2833,2023-01-19,free,doctor
2834,2023-01-20,free,doctor
2835,2023-01-29,free,organic
2836,2023-02-08,premium,referral
2837,2023-02-15,premium,ads
2838,2023-01-28,free,referral
2839,2023-01-11,premium,doctor
2840,2023-02-14,free,ads
2841,2023-01-29,free,ads
2842,2023-01-23,premium,doctor
2843,2023-01-29,premium,referral
2844,2023-01-03,premium,doctor
2845,2023-02-16,free,referral
2846,2023-02-25,free,ads
2847,2023-02-28,premium,ads
2848,2023-01-23,free,doctor
2849,2023-02-09,free,ads
2850,2023-01-28,free,organic
2851,2023-01-18,free,ads
2852,2023-02-10,free,organic
2853,2023-02-20,free,ads
2854,2023-03-02,premium,doctor
2855,2023-01-04,free,doctor
2856,2023-01-05,free,organic
2857,2023-02-12,free,doctor
2858,2023-02-10,free,ads
2859,2023-01-26,free,ads
2860,2023-01-24,free,doctor
2861,2023-02-02,premium,ads
2862,2023-02-21,free,referral
2863,2023-02-17,premium,referral
2864,2023-02-13,free,ads
2865,2023-01-11,free,doctor
2866,2023-03-02,free,organic
2867,2023-01-02,free,doctor
2868,2023-01-10,premium,organic
2869,2023-02-24,free,doctor
2870,2023-02-08,free,ads
2871,2023-02-13,premium,referral
2872,2023-02-20,premium,doctor
2873,2023-01-29,premium,organic
2874,2023-01-03,free,referral
2875,2023-01-09,premium,organic
2876,2023-01-05,free,ads
2877,2023-01-16,free,referral
2878,2023-02-19,free,organic
2879,2023-02-11,free,doctor
2880,2023-01-24,free,ads
2881,2023-01-24,free,ads
2882,2023-01-25,premium,ads
2883,2023-03-02,free,doctor
2884,2023-02-06,free,doctor
2885,2023-01-03,free,referral
2886,2023-02-08,premium,doctor
2887,2023-01-10,free,referral
2888,2023-02-13,free,ads
2889,2023-01-29,premium,referral
2890,2023-03-02,premium,organic
2891,2023-01-24,free,ads
2892,2023-01-24,free,ads
2893,2023-01-29,premium,referral
2894,2023-02-18,free,ads
2895,2023-01-05,free,doctor
2896,2023-02-06,premium,organic
2897,2023-01-09,free,referral
2898,2023-02-03,free,referral
2899,2023-01-24,free,ads
2900,2023-01-26,free,doctor
2901,2023-01-21,free,ads
2902,2023-02-11,premium,ads
2903,2023-01-18,free,referral
2904,2023-01-16,free,ads
2905,2023-01-08,free,organic
2906,2023-01-02,free,ads
2907,2023-02-17,premium,ads
2908,2023-01-12,free,referral
2909,2023-02-01,free,ads
2910,2023-02-03,free,doctor
2911,2023-01-25,free,referral
2912,2023-02-28,free,ads
2913,2023-02-05,premium,organic
2914,2023-01-08,premium,organic
2915,2023-01-17,free,referral
2916,2023-02-19,free,referral
2917,2023-01-17,premium,ads
2918,2023-02-15,premium,doctor
2919,2023-01-29,free,ads
2920,2023-01-14,free,organic
2921,2023-02-09,free,doctor
2922,2023-01-19,premium,doctor
2923,2023-02-14,premium,doctor
2924,2023-02-28,free,ads
2925,2023-02-01,free,organic
2926,2023-01-13,premium,referral
2927,2023-01-08,premium,ads
2928,2023-01-09,premium,referral
2929,2023-02-24,premium,doctor
2930,2023-01-05,free,doctor
2931,2023-01-29,free,ads
2932,2023-01-12,free,organic
2933,2023-02-27,free,doctor
2934,2023-02-15,free,referral
2935,2023-01-29,premium,referral
2936,2023-01-06,free,ads
2937,2023-02-21,premium,referral
2938,2023-02-13,free,organic
2939,2023-02-24,premium,doctor
2940,2023-01-21,free,referral
2941,2023-02-12,free,referral
2942,2023-01-23,free,doctor
2943,2023-02-15,free,ads
2944,2023-01-05,premium,referral
2945,2023-02-05,premium,ads
2946,2023-02-04,free,ads
2947,2023-01-19,free,referral
2948,2023-02-27,free,organic
2949,2023-01-20,free,ads
2950,2023-02-24,premium,referral
2951,2023-01-11,premium,ads
2952,2023-02-15,free,doctor
2953,2023-02-15,premium,organic
2954,2023-03-01,free,organic
2955,2023-02-14,premium,doctor
2956,2023-02-10,free,doctor
2957,2023-01-12,premium,ads
2958,2023-02-20,premium,doctor
2959,2023-01-24,free,organic
2960,2023-02-02,premium,doctor
2961,2023-01-15,free,referral
2962,2023-01-08,free,referral
2963,2023-01-13,free,ads
2964,2023-02-20,premium,organic
2965,2023-01-09,premium,referral
2966,2023-01-16,premium,doctor
2967,2023-02-20,premium,referral
2968,2023-02-01,free,referral
2969,2023-01-02,premium,ads
2970,2023-01-24,free,doctor
2971,2023-02-05,free,doctor
2972,2023-02-06,free,doctor
2973,2023-01-24,premium,ads
2974,2023-01-30,premium,doctor
2975,2023-02-21,free,doctor
2976,2023-02-05,free,referral
2977,2023-01-09,premium,referral
2978,2023-02-09,free,doctor
2979,2023-02-26,premium,organic
2980,2023-01-06,premium,organic
2981,2023-01-05,free,doctor
2982,2023-01-20,free,organic
2983,2023-01-26,premium,ads
2984,2023-02-15,premium,referral
2985,2023-02-16,free,ads
2986,2023-01-31,premium,referral
2987,2023-02-03,free,organic
2988,2023-01-27,free,organic
2989,2023-02-19,premium,doctor
2990,2023-01-27,premium,organic
2991,2023-02-22,free,organic
2992,2023-02-06,premium,doctor
2993,2023-01-05,free,doctor
2994,2023-01-09,free,referral
2995,2023-01-21,free,organic
2996,2023-02-11,premium,referral
2997,2023-01-05,free,referral
2998,2023-01-29,free,ads
2999,2023-01-30,free,organic
3000,2023-02-13,premium,organic
3001,2023-02-03,free,ads
3002,2023-01-23,premium,referral
3003,2023-01-09,free,organic
3004,2023-02-26,free,referral
3005,2023-02-23,free,ads
3006,2023-02-19,premium,doctor
3007,2023-02-05,premium,referral
3008,2023-02-10,free,organic
3009,2023-02-07,free,doctor
3010,2023-01-12,free,referral
3011,2023-02-19,free,referral
3012,2023-01-09,free,doctor
3013,2023-01-28,free,doctor
3014,2023-02-02,free,doctor
3015,2023-02-28,free,organic
3016,2023-02-25,free,organic
3017,2023-01-04,premium,referral
3018,2023-02-23,free,referral
3019,2023-01-08,free,ads
3020,2023-02-03,premium,organic
3021,2023-01-10,free,referral
3022,2023-01-20,free,doctor
3023,2023-01-11,free,doctor
3024,2023-01-11,free,organic
3025,2023-01-21,free,doctor
3026,2023-03-01,free,ads
3027,2023-02-15,premium,referral
3028,2023-01-15,free,referral
3029,2023-01-23,free,referral
3030,2023-03-02,free,organic
3031,2023-03-02,free,doctor
3032,2023-02-03,free,ads
3033,2023-02-27,premium,organic
3034,2023-01-19,free,referral
3035,2023-02-24,free,ads
3036,2023-01-06,free,referral
3037,2023-01-17,free,referral
3038,2023-01-13,premium,organic
3039,2023-02-10,free,referral
3040,2023-02-05,free,ads
3041,2023-01-18,free,referral
3042,2023-01-09,premium,doctor
3043,2023-02-10,free,referral
3044,2023-01-20,free,organic
3045,2023-02-09,premium,ads
3046,2023-02-04,premium,organic
3047,2023-01-06,free,doctor
3048,2023-02-02,free,referral
3049,2023-02-11,free,organic
3050,2023-01-11,free,organic
3051,2023-02-07,free,organic
3052,2023-03-02,free,organic
3053,2023-02-07,free,doctor
3054,2023-01-10,free,doctor
3055,2023-01-11,free,referral
3056,2023-02-12,premium,referral
3057,2023-02-09,free,ads
3058,2023-02-16,free,doctor
3059,2023-02-27,free,organic
3060,2023-02-08,premium,organic
3061,2023-01-22,free,ads
3062,2023-02-23,free,organic
3063,2023-03-01,free,ads
3064,2023-02-06,free,referral
3065,2023-01-03,free,doctor
3066,2023-02-22,free,ads
3067,2023-02-25,free,organic
3068,2023-01-02,premium,ads
3069,2023-01-06,free,referral
3070,2023-01-03,free,organic
3071,2023-03-02,premium,referral
3072,2023-02-11,free,referral
3073,2023-02-19,free,ads
3074,2023-02-06,free,referral
3075,2023-01-17,free,organic
3076,2023-02-11,premium,referral
3077,2023-01-14,premium,referral
3078,2023-02-19,free,ads
3079,2023-02-06,free,referral
3080,2023-01-27,premium,doctor
3081,2023-02-09,premium,ads
3082,2023-02-10,premium,ads
3083,2023-01-02,free,organic
3084,2023-02-01,free,organic
3085,2023-02-26,premium,organic
3086,2023-02-10,free,organic
3087,2023-02-04,free,doctor
3088,2023-01-19,free,ads
3089,2023-02-11,free,referral
3090,2023-01-20,free,organic
3091,2023-01-31,free,organic
3092,2023-01-16,premium,organic
3093,2023-02-21,free,referral
3094,2023-02-21,premium,organic
3095,2023-02-13,free,referral
3096,2023-01-26,free,ads
3097,2023-01-20,premium,ads
3098,2023-01-30,free,ads
3099,2023-01-05,free,doctor
3100,2023-02-14,free,referral
3101,2023-01-04,free,organic
3102,2023-01-11,premium,organic
3103,2023-01-29,premium,organic
3104,2023-01-27,free,organic
3105,2023-01-31,free,doctor
3106,2023-01-30,free,organic
3107,2023-01-14,premium,doctor
3108,2023-01-22,free,referral
3109,2023-02-08,free,ads
3110,2023-01-10,free,organic
3111,2023-01-21,free,ads
3112,2023-02-25,free,referral
3113,2023-02-15,premium,referral
3114,2023-01-21,free,organic
3115,2023-02-16,free,referral
3116,2023-02-25,premium,ads
3117,2023-01-23,premium,organic
3118,2023-01-26,free,doctor
3119,2023-01-09,free,organic
3120,2023-02-18,free,ads
3121,2023-01-24,free,organic
3122,2023-02-02,free,organic
3123,2023-02-05,free,ads
3124,2023-01-07,free,organic
3125,2023-01-21,premium,organic
3126,2023-01-16,free,ads
3127,2023-01-30,free,referral
3128,2023-01-08,free,ads
3129,2023-01-18,premium,organic
3130,2023-01-29,premium,doctor
3131,2023-01-16,premium,doctor
3132,2023-01-10,premium,ads
3133,2023-01-07,premium,doctor
3134,2023-01-04,free,organic
3135,2023-01-19,free,organic
3136,2023-03-02,free,ads
3137,2023-01-25,premium,organic
3138,2023-02-25,premium,referral
3139,2023-02-09,free,organic
3140,2023-01-27,free,ads
3141,2023-01-16,free,referral
3142,2023-02-25,premium,referral
3143,2023-02-27,free,doctor
3144,2023-01-11,free,organic
3145,2023-02-22,free,ads
3146,2023-01-21,free,doctor
3147,2023-03-01,premium,doctor
3148,2023-02-06,free,organic
3149,2023-02-16,premium,organic
3150,2023-01-21,free,ads
3151,2023-01-13,free,doctor
3152,2023-02-18,free,ads
3153,2023-01-11,premium,doctor
3154,2023-02-01,free,doctor
3155,2023-02-02,free,doctor
3156,2023-01-30,free,organic
3157,2023-02-01,premium,doctor
3158,2023-02-26,free,doctor
3159,2023-01-20,premium,doctor
3160,2023-02-01,free,referral
3161,2023-01-02,free,organic
3162,2023-01-06,free,referral
3163,2023-03-02,free,organic
3164,2023-01-26,free,ads
3165,2023-02-02,free,referral
3166,2023-01-30,free,ads
3167,2023-01-16,premium,doctor
3168,2023-01-14,free,ads
3169,2023-02-07,premium,ads
3170,2023-01-23,free,ads
3171,2023-01-04,free,ads
3172,2023-01-04,free,organic
3173,2023-01-19,free,referral
3174,2023-02-01,free,organic
3175,2023-02-08,free,organic
3176,2023-02-26,free,organic
3177,2023-02-23,free,ads
3178,2023-02-11,premium,organic
3179,2023-02-13,premium,referral
3180,2023-01-31,free,organic
3181,2023-01-19,free,doctor
3182,2023-02-04,free,ads
3183,2023-01-01,free,doctor
3184,2023-02-24,free,referral
3185,2023-01-07,free,referral
3186,2023-01-28,free,referral
3187,2023-01-09,free,referral
3188,2023-02-26,free,organic
3189,2023-01-17,premium,ads
3190,2023-02-16,premium,referral
3191,2023-01-24,free,doctor
3192,2023-02-18,premium,referral
3193,2023-01-26,premium,ads
3194,2023-01-24,free,doctor
3195,2023-01-03,free,doctor
3196,2023-01-26,free,doctor
3197,2023-01-04,premium,organic
3198,2023-02-06,premium,referral
3199,2023-02-05,free,organic
3200,2023-01-13,free,doctor
3201,2023-01-24,free,organic
3202,2023-02-05,free,organic
3203,2023-01-19,free,organic
3204,2023-01-05,premium,referral
3205,2023-01-25,free,doctor
3206,2023-02-02,premium,doctor
3207,2023-01-29,premium,referral
3208,2023-02-18,premium,organic
3209,2023-02-05,free,organic
3210,2023-01-18,free,ads
3211,2023-02-22,free,ads
3212,2023-02-09,free,ads
3213,2023-02-13,free,referral
3214,2023-02-09,free,doctor
3215,2023-01-08,free,ads
3216,2023-01-09,free,doctor
3217,2023-01-07,free,doctor
3218,2023-01-26,free,doctor
3219,2023-01-24,premium,referral
3220,2023-02-20,premium,referral
3221,2023-01-22,free,referral
3222,2023-02-05,free,referral
3223,2023-03-02,free,ads
3224,2023-01-24,free,organic
3225,2023-02-18,free,organic
3226,2023-01-10,premium,organic
3227,2023-01-13,free,ads
3228,2023-02-08,free,organic
3229,2023-02-02,free,ads
3230,2023-01-26,free,ads
3231,2023-02-02,free,ads
3232,2023-01-03,free,organic
3233,2023-01-03,free,doctor
3234,2023-01-03,free,organic
3235,2023-01-09,free,organic
3236,2023-02-15,free,referral
3237,2023-01-22,free,ads
3238,2023-02-21,premium,doctor
3239,2023-01-31,free,referral
3240,2023-02-03,free,doctor
3241,2023-01-30,free,doctor
3242,2023-01-10,free,ads
3243,2023-02-08,free,organic
3244,2023-02-27,free,ads
3245,2023-02-02,premium,ads
3246,2023-01-09,free,referral
3247,2023-01-21,free,ads
3248,2023-03-01,free,organic
3249,2023-02-09,premium,doctor
3250,2023-01-21,free,ads
3251,2023-01-11,free,doctor
3252,2023-01-26,free,ads
3253,2023-02-09,free,doctor
3254,2023-02-17,free,ads
3255,2023-02-23,free,referral
3256,2023-01-20,free,doctor
3257,2023-02-07,free,ads
3258,2023-01-22,free,ads
3259,2023-02-02,free,referral
3260,2023-02-23,premium,referral
3261,2023-02-02,free,referral
3262,2023-02-04,free,doctor
3263,2023-02-01,free,doctor
3264,2023-02-15,free,referral
3265,2023-02-06,premium,organic
3266,2023-01-20,free,organic
3267,2023-01-31,free,ads
3268,2023-02-22,free,organic
3269,2023-01-02,free,ads
3270,2023-01-24,free,doctor
3271,2023-01-22,free,doctor
3272,2023-02-13,free,organic
3273,2023-01-08,premium,doctor
3274,2023-01-27,free,referral
3275,2023-02-07,premium,referral
3276,2023-01-20,premium,organic
3277,2023-02-20,premium,organic
3278,2023-02-27,free,ads
3279,2023-02-16,free,doctor
3280,2023-02-25,premium,ads
3281,2023-02-14,free,ads
3282,2023-02-10,free,referral
3283,2023-01-02,premium,referral
3284,2023-02-08,premium,referral
3285,2023-01-31,free,referral
3286,2023-01-17,free,ads
3287,2023-02-11,free,referral
3288,2023-02-20,premium,doctor
3289,2023-02-19,premium,referral
3290,2023-02-07,free,referral
3291,2023-02-06,free,referral
3292,2023-01-15,premium,organic
3293,2023-02-16,free,doctor
3294,2023-01-04,free,doctor
3295,2023-02-07,premium,ads
3296,2023-01-31,free,ads
3297,2023-01-11,free,referral
3298,2023-02-03,free,organic
3299,2023-02-10,free,ads
3300,2023-02-16,premium,ads
3301,2023-02-09,free,referral
3302,2023-02-19,premium,referral
3303,2023-02-23,free,ads
3304,2023-01-25,free,ads
3305,2023-01-10,free,doctor
3306,2023-02-22,free,organic
3307,2023-02-13,free,doctor
3308,2023-01-16,free,ads
3309,2023-01-03,free,doctor
3310,2023-02-06,free,doctor
3311,2023-03-02,premium,ads
3312,2023-02-14,free,referral
3313,2023-01-08,premium,ads
3314,2023-01-13,free,referral
3315,2023-01-02,free,ads
3316,2023-01-29,free,ads
3317,2023-01-21,free,ads
3318,2023-01-27,free,organic
3319,2023-01-10,premium,referral
3320,2023-01-27,premium,organic
3321,2023-02-14,free,ads
3322,2023-01-14,free,doctor
3323,2023-01-27,premium,organic
3324,2023-02-02,free,referral
3325,2023-02-19,premium,ads
3326,2023-02-09,premium,organic
3327,2023-02-28,premium,doctor
3328,2023-01-31,free,organic
3329,2023-02-25,free,referral
3330,2023-02-24,free,organic
3331,2023-02-17,free,doctor
3332,2023-02-16,premium,doctor
3333,2023-01-04,free,referral
3334,2023-02-15,free,doctor
3335,2023-01-09,premium,ads
3336,2023-02-03,premium,doctor
3337,2023-01-14,premium,ads
3338,2023-02-05,premium,organic
3339,2023-01-21,free,ads
3340,2023-02-12,free,ads
3341,2023-01-31,premium,organic
3342,2023-02-03,free,doctor
3343,2023-01-25,free,ads
3344,2023-01-21,free,doctor
3345,2023-01-12,free,organic
3346,2023-01-30,premium,referral
3347,2023-02-28,free,doctor
3348,2023-02-04,free,doctor
3349,2023-01-22,free,referral
3350,2023-02-04,free,referral
3351,2023-01-23,free,organic
3352,2023-02-13,free,doctor
3353,2023-02-19,premium,doctor
3354,2023-02-25,free,organic
3355,2023-02-16,free,doctor
3356,2023-02-13,free,ads
3357,2023-02-11,free,ads
3358,2023-02-21,free,ads
3359,2023-02-14,premium,doctor
3360,2023-01-17,free,ads
3361,2023-02-09,premium,ads
3362,2023-01-31,free,organic
3363,2023-01-13,free,organic
3364,2023-01-16,free,referral
3365,2023-01-18,premium,referral
3366,2023-02-05,free,referral
3367,2023-01-20,free,referral
3368,2023-01-15,free,organic
3369,2023-03-02,free,organic
3370,2023-01-20,free,organic
3371,2023-02-19,free,ads
3372,2023-01-19,free,ads
3373,2023-02-15,free,referral
3374,2023-01-14,free,ads
3375,2023-02-14,premium,doctor
3376,2023-02-15,premium,organic
3377,2023-02-01,premium,referral
3378,2023-01-21,free,referral
3379,2023-01-31,free,doctor
3380,2023-01-23,free,ads
3381,2023-02-05,free,referral
3382,2023-03-01,free,ads
3383,2023-03-01,free,ads
3384,2023-02-20,free,doctor
3385,2023-02-16,free,referral
3386,2023-01-18,premium,ads
3387,2023-01-19,free,ads
3388,2023-01-08,free,doctor
3389,2023-02-06,free,doctor
3390,2023-02-13,free,ads
3391,2023-02-04,free,doctor
3392,2023-01-25,premium,ads
3393,2023-02-27,premium,referral
3394,2023-01-26,free,organic
3395,2023-02-22,premium,doctor
3396,2023-01-23,premium,organic
3397,2023-02-19,premium,ads
3398,2023-02-21,premium,ads
3399,2023-01-10,free,ads
3400,2023-01-19,free,organic
3401,2023-01-03,free,ads
3402,2023-01-19,free,doctor
3403,2023-02-15,premium,referral
3404,2023-01-06,free,referral
3405,2023-01-23,premium,doctor
3406,2023-03-01,premium,referral
3407,2023-01-29,premium,organic
3408,2023-02-11,premium,ads
3409,2023-01-17,free,ads
3410,2023-02-17,free,ads
3411,2023-01-31,free,organic
3412,2023-01-14,free,organic
3413,2023-01-13,free,organic
3414,2023-02-22,free,doctor
3415,2023-02-04,premium,organic
3416,2023-01-18,free,referral
3417,2023-03-01,free,doctor
3418,2023-02-05,free,doctor
3419,2023-02-14,free,doctor
3420,2023-01-18,free,organic
3421,2023-01-09,premium,doctor
3422,2023-01-07,free,organic
3423,2023-02-09,premium,organic
3424,2023-02-17,free,doctor
3425,2023-02-07,premium,ads
3426,2023-01-16,free,ads
3427,2023-01-16,free,doctor
3428,2023-01-04,free,ads
3429,2023-02-12,premium,referral
3430,2023-02-27,free,referral
3431,2023-02-03,free,organic
3432,2023-01-15,premium,ads
3433,2023-02-10,premium,referral
3434,2023-01-15,free,doctor
3435,2023-01-04,premium,ads
3436,2023-01-07,free,referral
3437,2023-01-27,free,referral
3438,2023-01-22,free,doctor
3439,2023-02-15,premium,organic
3440,2023-01-31,premium,doctor
3441,2023-01-07,free,organic
3442,2023-02-13,free,referral
3443,2023-02-19,free,organic
3444,2023-01-09,premium,referral
3445,2023-01-01,premium,referral
3446,2023-02-05,free,ads
3447,2023-03-01,premium,organic
3448,2023-01-11,premium,organic
3449,2023-01-27,free,organic
3450,2023-02-11,free,doctor
3451,2023-03-01,free,ads
3452,2023-02-26,free,ads
3453,2023-02-26,free,ads
3454,2023-01-31,free,doctor
3455,2023-01-31,premium,organic
3456,2023-02-11,free,organic
3457,2023-01-13,free,organic
3458,2023-02-18,free,ads
3459,2023-01-19,free,ads
3460,2023-01-21,free,referral
3461,2023-01-19,free,doctor
3462,2023-02-11,free,doctor
3463,2023-01-04,free,ads
3464,2023-02-28,free,referral
3465,2023-02-19,free,organic
3466,2023-01-06,premium,ads
3467,2023-02-11,free,doctor
3468,2023-02-06,free,doctor
3469,2023-01-15,premium,doctor
3470,2023-02-04,free,organic
3471,2023-02-17,free,doctor
3472,2023-02-16,premium,organic
3473,2023-02-24,free,organic
3474,2023-03-01,free,organic
3475,2023-01-03,premium,ads
3476,2023-02-28,premium,organic
3477,2023-02-28,premium,referral
3478,2023-01-12,free,doctor
3479,2023-01-27,free,ads
3480,2023-02-26,free,doctor
3481,2023-02-23,free,organic
3482,2023-01-12,free,ads
3483,2023-03-01,free,referral
3484,2023-02-28,premium,organic
3485,2023-01-03,free,doctor
3486,2023-02-23,free,referral
3487,2023-01-26,free,organic
3488,2023-02-20,free,referral
3489,2023-02-01,free,organic
3490,2023-01-12,free,ads
3491,2023-03-01,free,organic
3492,2023-02-17,free,ads
3493,2023-02-25,premium,organic
3494,2023-03-01,premium,organic
3495,2023-01-19,free,doctor
3496,2023-02-26,free,referral
3497,2023-01-03,premium,referral
3498,2023-01-01,premium,referral
3499,2023-01-20,free,organic
3500,2023-02-06,premium,organic
3501,2023-02-08,free,organic
3502,2023-01-07,premium,ads
3503,2023-03-01,premium,ads
3504,2023-01-22,free,doctor
3505,2023-01-19,premium,organic
3506,2023-01-30,free,referral
3507,2023-02-11,premium,referral
3508,2023-02-04,free,doctor
3509,2023-02-03,premium,referral
3510,2023-02-01,free,doctor
3511,2023-02-26,free,organic
3512,2023-03-02,free,referral
3513,2023-01-09,premium,organic
3514,2023-02-24,premium,ads
3515,2023-02-02,premium,referral
3516,2023-01-30,premium,ads
3517,2023-01-18,free,referral
3518,2023-01-13,free,organic
3519,2023-02-21,free,doctor
3520,2023-01-08,free,organic
3521,2023-01-22,free,organic
3522,2023-01-11,free,organic
3523,2023-02-16,free,referral
3524,2023-01-30,free,doctor
3525,2023-02-11,free,ads
3526,2023-01-17,free,organic
3527,2023-02-15,premium,referral
3528,2023-01-12,premium,ads
3529,2023-01-01,premium,organic
3530,2023-02-17,free,ads
3531,2023-01-22,free,organic
3532,2023-02-20,premium,ads
3533,2023-01-19,free,ads
3534,2023-02-06,free,doctor
3535,2023-02-13,free,doctor
3536,2023-02-18,free,organic
3537,2023-01-13,free,referral
3538,2023-01-12,free,doctor
3539,2023-02-09,free,ads
3540,2023-02-24,free,doctor
3541,2023-02-10,free,doctor
3542,2023-02-27,premium,organic
3543,2023-01-26,free,doctor
3544,2023-02-22,free,doctor
3545,2023-01-28,premium,ads
3546,2023-02-02,free,doctor
3547,2023-01-21,free,ads
3548,2023-01-06,free,doctor
3549,2023-01-26,free,doctor
3550,2023-02-12,free,referral
3551,2023-01-07,premium,doctor
3552,2023-01-12,free,ads
3553,2023-01-09,free,ads
3554,2023-01-31,free,organic
3555,2023-01-21,free,organic
3556,2023-03-01,free,referral
3557,2023-01-16,free,ads
3558,2023-01-01,free,ads
3559,2023-01-17,free,ads
3560,2023-01-25,free,referral
3561,2023-01-16,free,ads
3562,2023-01-29,premium,organic
3563,2023-02-18,free,referral
3564,2023-01-18,free,organic
3565,2023-01-22,free,organic
3566,2023-01-20,premium,referral
3567,2023-02-07,free,doctor
3568,2023-02-16,free,doctor
3569,2023-02-06,premium,organic
3570,2023-01-01,premium,doctor
3571,2023-01-17,free,ads
3572,2023-02-11,free,referral
3573,2023-01-24,premium,organic
3574,2023-02-14,premium,ads
3575,2023-01-16,premium,doctor
3576,2023-01-04,free,ads
3577,2023-02-12,free,doctor
3578,2023-01-08,free,organic
3579,2023-01-30,premium,ads
3580,2023-01-20,free,referral
3581,2023-01-11,free,organic
3582,2023-01-26,premium,ads
3583,2023-02-13,free,ads
3584,2023-02-02,premium,doctor
3585,2023-03-01,free,organic
3586,2023-02-27,free,organic
3587,2023-02-26,free,organic
3588,2023-02-15,premium,organic
3589,2023-02-19,free,doctor
3590,2023-01-20,free,referral
3591,2023-02-14,premium,organic
3592,2023-01-08,free,doctor
3593,2023-02-10,free,referral
3594,2023-02-28,free,referral
3595,2023-03-02,free,doctor
3596,2023-01-19,free,organic
3597,2023-01-24,free,referral
3598,2023-02-09,free,organic
3599,2023-01-15,free,organic
3600,2023-01-15,free,ads
3601,2023-01-09,free,organic
3602,2023-01-31,free,ads
3603,2023-01-10,free,referral
3604,2023-01-30,free,doctor
3605,2023-02-17,free,ads
3606,2023-02-08,free,doctor
3607,2023-01-24,premium,referral
3608,2023-01-27,free,organic
3609,2023-02-14,premium,referral
3610,2023-02-05,premium,doctor
3611,2023-02-28,free,referral
3612,2023-01-31,free,organic
3613,2023-02-18,free,referral
3614,2023-02-04,premium,organic
3615,2023-02-21,free,ads
3616,2023-02-12,free,doctor
3617,2023-02-22,free,organic
3618,2023-01-14,premium,organic
3619,2023-02-18,premium,referral
3620,2023-01-16,free,ads
3621,2023-02-13,free,organic
3622,2023-02-18,free,ads
3623,2023-02-08,free,ads
3624,2023-02-25,premium,referral
3625,2023-02-20,free,organic
3626,2023-01-06,free,referral
3627,2023-02-03,free,doctor
3628,2023-01-29,premium,doctor
3629,2023-02-03,premium,organic
3630,2023-02-15,free,ads
3631,2023-01-24,premium,organic
3632,2023-01-05,free,organic
3633,2023-02-28,free,doctor
3634,2023-02-06,free,doctor
3635,2023-01-08,free,ads
3636,2023-01-04,free,ads
3637,2023-02-23,premium,organic
3638,2023-02-05,free,referral
3639,2023-02-27,free,organic
3640,2023-02-02,free,ads
3641,2023-01-13,free,referral
3642,2023-02-06,premium,doctor
3643,2023-02-04,free,ads
3644,2023-01-10,free,ads
3645,2023-01-11,premium,referral
3646,2023-01-21,free,ads
3647,2023-02-24,free,ads
3648,2023-02-03,free,ads
3649,2023-01-29,free,ads
3650,2023-01-08,premium,ads
3651,2023-02-13,premium,ads
3652,2023-01-14,free,ads
3653,2023-02-15,premium,ads
3654,2023-02-07,free,doctor
3655,2023-02-01,free,ads
3656,2023-01-06,free,doctor
3657,2023-02-27,free,doctor
3658,2023-02-02,free,organic
3659,2023-01-29,free,organic
3660,2023-02-21,premium,doctor
3661,2023-01-04,free,doctor
